customer_id,first_name,last_name,email,gender,age,city,country,signup_date,acquisition_channel
4566,Alan,Hinton,johnsonrobert@example.net,F,54,Jacquelineland,USA,2023-09-11,Instagram Ads
4567,James,Wells,renee78@example.com,F,45,South Aaron,USA,2025-11-03,Affiliate
4568,Clayton,Robbins,oaguilar@example.com,M,45,West Natashaport,USA,2025-03-18,Google Search
4569,Paige,Osborne,monicabarnett@example.com,M,59,Jacquelineland,USA,2023-08-26,Google Display
4570,Barbara,Stuart,debbie01@example.org,M,60,East William,USA,2024-08-24,Affiliate
4571,Kristy,Arnold,davismike@example.org,M,38,Daviston,USA,2024-01-23,Email
4572,Evan,Mitchell,carrjames@example.net,F,41,Juliechester,USA,2025-09-28,Facebook Ads
4573,Jasmine,Shepard,lsanchez@example.org,F,59,New Jessica,USA,2024-02-05,Affiliate
4574,Aaron,Caldwell,amyfields@example.net,M,57,West Natashaport,USA,2024-01-19,Affiliate
4575,Diana,Crane,allisoncampbell@example.com,M,19,South Patrickmouth,USA,2025-02-06,Google Display
4576,Karen,Gutierrez,preynolds@example.net,M,25,Lake Mark,USA,2026-03-10,Google Display
4577,Nicole,Brock,stephenskerry@example.net,M,65,West Donald,USA,2023-10-27,Google Display
4578,Kelly,Newton,egraham@example.com,F,44,East Courtneychester,USA,2023-12-28,Facebook Ads
4579,Lisa,Parker,scottdeborah@example.org,M,39,New Kellystad,USA,2025-11-04,Google Search
4580,Kathy,Gill,crussell@example.net,M,54,Lake Chad,USA,2025-11-24,Google Search
4581,Mark,Davis,twallace@example.com,F,44,Jasonfort,USA,2025-05-15,Instagram Ads
4582,Gary,Price,talvarado@example.com,M,46,Lake Nicoleview,USA,2024-09-10,Instagram Ads
4583,Chelsea,Mcgrath,john55@example.com,F,20,North Noahstad,USA,2024-10-02,Google Search
4584,Desiree,Gonzalez,alejandro26@example.net,M,61,Tashatown,USA,2025-10-26,Affiliate
4585,Melanie,Mcmillan,ladams@example.com,F,30,Jacquelineland,USA,2024-09-17,Google Search
4586,Elizabeth,Morton,benjamindavid@example.net,F,62,Lake Mark,USA,2024-02-02,Affiliate
4587,Don,Harrington,johnbarton@example.net,F,27,Jasonfort,USA,2026-06-20,Google Display
4588,Debbie,Adams,dtaylor@example.org,F,53,New Stephanie,USA,2024-12-11,Google Search
4589,Jerry,Mann,brian61@example.org,M,26,Herrerafurt,USA,2025-02-01,Instagram Ads
4590,Travis,Turner,tyler30@example.com,F,44,New Jamesside,USA,2025-11-26,Instagram Ads
4591,Mark,Cruz,emma76@example.net,F,51,New Stephanie,USA,2026-01-01,Google Search
4592,Sabrina,Pollard,jshaw@example.net,F,68,East Lydiamouth,USA,2023-07-20,Affiliate
4593,Olivia,Rogers,sabrinawalsh@example.com,M,18,New Stephanie,USA,2025-07-01,Affiliate
4594,Jose,Scott,jason63@example.org,F,49,Lake Nicoleview,USA,2024-12-10,Affiliate
4595,Michael,Rodriguez,qkelly@example.com,F,42,Lake Mark,USA,2024-01-28,Instagram Ads
4596,Bryan,Hernandez,dramos@example.net,M,46,New Kellystad,USA,2023-11-04,Email
4597,Miguel,Williams,christopher91@example.net,F,24,Juliechester,USA,2026-06-16,Google Search
4598,Michael,Raymond,ballardrobert@example.net,M,66,New Jamesside,USA,2023-11-06,Instagram Ads
4599,Jeffrey,Koch,brandon14@example.org,F,20,New Kellystad,USA,2026-04-13,Email
4600,Marissa,Mckinney,anolan@example.net,M,37,New Jessica,USA,2026-07-12,Google Search
4601,Jacob,Burns,chandavid@example.org,F,37,Lake Nicoleview,USA,2025-03-09,Email
4602,Aaron,Williams,doyletravis@example.org,M,47,Wilkersonmouth,USA,2024-08-19,Affiliate
4603,David,Miller,michael49@example.com,M,52,New Mariotown,USA,2024-08-17,Email
4604,Carmen,Cook,thomaswarner@example.com,F,52,Teresaburgh,USA,2025-05-23,Google Search
4605,Ruben,Bernard,jason83@example.org,F,66,Danielchester,USA,2024-06-24,Affiliate
4606,Michelle,Burton,vdennis@example.net,M,56,Teresaburgh,USA,2024-08-22,Google Display
4607,Jeffrey,Patterson,larsoneric@example.org,M,44,Lake Nicoleview,USA,2023-11-14,Google Display
4608,Andrea,Bryant,linda37@example.org,M,43,Lake Roberto,USA,2024-05-22,Google Search
4609,Sergio,Levy,bradleysanchez@example.net,M,31,East Lydiamouth,USA,2023-12-03,Instagram Ads
4610,Julian,Marsh,robertjenkins@example.com,M,34,New Kellystad,USA,2026-02-10,Google Search
4611,Gregory,Harris,strongtammy@example.com,M,35,Port Jesseville,USA,2025-01-27,Google Search
4612,Robert,Thomas,vnguyen@example.org,F,62,Tashatown,USA,2024-10-21,Email
4613,Shelby,Shannon,richardsnow@example.net,M,69,Teresaburgh,USA,2023-09-18,Instagram Ads
4614,Shawn,Edwards,cpierce@example.com,M,46,West Donald,USA,2025-04-12,Affiliate
4615,Luis,Krueger,matachristopher@example.net,M,37,Coxberg,USA,2023-10-26,Affiliate
4616,Patrick,Kane,lisabonilla@example.com,M,44,Jasonfort,USA,2025-12-10,Email
4617,Jacob,Lara,alvingrimes@example.com,M,35,South Noah,USA,2025-02-17,Email
4618,Jessica,Haynes,pittsrobert@example.com,M,21,Lisatown,USA,2025-12-30,Google Display
4619,Peggy,Perkins,dustinrodriguez@example.net,M,18,Jacquelineland,USA,2024-03-23,Google Search
4620,Dylan,Thompson,robert85@example.net,M,67,Jacquelineland,USA,2026-05-01,Instagram Ads
4621,Mark,Rodriguez,thomasaustin@example.org,F,18,Port Keith,USA,2026-02-10,Facebook Ads
4622,Denise,Brown,amy05@example.org,F,43,East Nathaniel,USA,2023-09-10,Google Search
4623,Jeffrey,Mitchell,jennifer36@example.org,M,62,Port Jesseville,USA,2025-11-01,Affiliate
4624,Adam,Olson,holly37@example.net,M,37,Herrerafurt,USA,2026-02-26,Email
4625,Aaron,Weiss,david43@example.com,F,69,Lisatown,USA,2026-05-01,Instagram Ads
4626,Antonio,Lucas,hartmanalex@example.net,M,40,Jacquelineland,USA,2024-05-08,Email
4627,Bryan,Fuentes,jane92@example.net,F,27,Tashatown,USA,2026-03-28,Facebook Ads
4628,Mary,Walker,samanthaburton@example.net,M,28,Adamsborough,USA,2025-10-11,Affiliate
4629,Christopher,May,oscar17@example.com,M,58,Port Jesseville,USA,2025-05-11,Google Display
4630,Nicholas,Gomez,snyderjodi@example.net,M,58,South Patrickmouth,USA,2025-11-12,Facebook Ads
4631,John,Gallagher,pollardgina@example.net,F,22,Port Jesseville,USA,2024-08-18,Facebook Ads
4632,Marcia,Miller,jobrien@example.org,M,18,West Natashaport,USA,2024-04-14,Google Display
4633,Debra,Freeman,wandabennett@example.net,F,34,New Stephanie,USA,2025-01-15,Facebook Ads
4634,April,Reeves,jennifer06@example.com,F,39,Cassandraton,USA,2025-08-27,Affiliate
4635,Laurie,Phillips,maria59@example.org,F,51,Port Jesseville,USA,2026-05-03,Email
4636,Miguel,Smith,yphelps@example.com,F,62,East William,USA,2023-07-25,Google Search
4637,Jose,White,harrisonnicole@example.com,F,58,West Natashaport,USA,2024-10-26,Google Search
4638,Denise,Griffith,qrodriguez@example.org,F,46,Port Keith,USA,2024-10-10,Google Search
4639,Kathleen,Spence,efrench@example.org,F,21,South Aaron,USA,2025-03-23,Google Search
4640,William,Grimes,johnsoncatherine@example.org,F,22,New Jessica,USA,2024-11-06,Email
4641,Aaron,Banks,megan08@example.org,M,28,Jasonfort,USA,2025-07-03,Google Search
4642,Brandon,Brennan,victorsullivan@example.org,F,68,South Patrickmouth,USA,2025-02-15,Facebook Ads
4643,Melvin,Anthony,fmarshall@example.com,M,38,Danielchester,USA,2025-11-24,Facebook Ads
4644,Christopher,Lambert,yanderson@example.net,F,52,South Aaron,USA,2023-12-06,Google Display
4645,Susan,Garcia,ronald96@example.com,F,29,Lake Chad,USA,2024-11-04,Instagram Ads
4646,Tamara,Cole,suzanne56@example.net,M,43,East Courtneychester,USA,2025-12-08,Affiliate
4647,Gina,Mooney,edwardgomez@example.org,F,68,North Noahstad,USA,2026-06-16,Google Display
4648,Micheal,Allen,urobles@example.net,F,36,Port Colleenhaven,USA,2025-11-21,Instagram Ads
4649,Chelsea,Bell,crawforddaniel@example.com,M,62,North Noahstad,USA,2025-10-13,Instagram Ads
4650,Natasha,Sharp,mfowler@example.com,M,24,East Lydiamouth,USA,2025-03-02,Email
4651,Andrea,Simon,qacosta@example.net,F,64,Adamsborough,USA,2024-11-21,Email
4652,Tina,Porter,nathanielmercer@example.net,F,24,North Noahstad,USA,2025-07-17,Affiliate
4653,Sierra,Pena,javier35@example.com,F,43,North John,USA,2025-05-10,Instagram Ads
4654,Brittany,Walton,michaelmejia@example.org,M,57,Adamsborough,USA,2025-05-18,Instagram Ads
4655,Bryan,James,ronald91@example.org,M,22,Coxberg,USA,2024-09-08,Instagram Ads
4656,Travis,Ray,khayden@example.org,M,38,North John,USA,2024-03-05,Affiliate
4657,John,Johnson,sanchezangela@example.net,M,31,Adamsborough,USA,2024-03-11,Email
4658,Manuel,Long,zacharyrojas@example.com,F,21,West Natashaport,USA,2024-08-30,Google Display
4659,Joe,Cameron,rodneyjackson@example.org,F,40,West Michael,USA,2025-05-03,Google Search
4660,Joshua,Dunn,lopezeric@example.net,F,59,East Lydiamouth,USA,2026-02-08,Google Search
4661,Bridget,Roberts,david39@example.org,M,37,East Lydiamouth,USA,2025-12-11,Google Search
4662,Derrick,Walker,gnewman@example.com,F,32,Adamsborough,USA,2024-07-19,Google Display
4663,Sarah,Mcguire,gina75@example.net,F,67,East Courtneychester,USA,2025-06-27,Email
4664,Leslie,Sanford,xhardy@example.net,F,69,Daviston,USA,2023-10-12,Facebook Ads
4665,Kevin,Jones,elizabethlewis@example.net,F,62,Lisatown,USA,2024-07-01,Google Display
4666,Michael,Shaw,vincentdonald@example.com,F,46,Herrerafurt,USA,2024-01-07,Google Display
4667,Christine,Robertson,oscarmiles@example.com,F,25,New Jamesside,USA,2024-11-22,Affiliate
4668,Michael,Butler,james91@example.com,M,58,Ramirezstad,USA,2025-02-24,Affiliate
4669,Pamela,Gibbs,drakeamanda@example.com,F,65,Lake Mark,USA,2023-08-05,Google Search
4670,Ashley,Nelson,joseph10@example.net,M,36,Adamsborough,USA,2023-09-29,Google Display
4671,Kevin,Hodge,mgreen@example.com,F,65,Adamsborough,USA,2024-05-18,Email
4672,Brenda,Wilson,rodriguezalicia@example.org,M,56,Ramirezstad,USA,2025-01-21,Email
4673,Natalie,Mendez,lewiseric@example.net,F,63,South Noah,USA,2025-04-20,Facebook Ads
4674,Mike,Maddox,jason48@example.net,M,45,Jacquelineland,USA,2023-10-11,Instagram Ads
4675,Christopher,Moran,wyattkevin@example.com,F,63,Lake Nicoleview,USA,2024-09-23,Affiliate
4676,Dawn,Harrell,rmitchell@example.org,F,44,Robinsonshire,USA,2024-09-11,Affiliate
4677,Kevin,Everett,justin20@example.org,F,21,Danielchester,USA,2026-06-05,Instagram Ads
4678,Maria,Peterson,laura92@example.org,F,32,West Natashaport,USA,2025-07-14,Email
4679,Ashley,Smith,potterjohn@example.com,F,52,Lisatown,USA,2024-03-25,Facebook Ads
4680,Paul,Gentry,marissa47@example.net,M,54,Jasonfort,USA,2023-09-10,Google Search
4681,Ebony,Butler,sarafox@example.org,F,18,South Patrickmouth,USA,2023-09-12,Google Search
4682,Belinda,Ayala,myersmatthew@example.org,M,20,Lake Nicoleview,USA,2024-04-27,Instagram Ads
4683,Kathryn,Miller,aaronjackson@example.com,M,64,Adamsborough,USA,2025-06-10,Affiliate
4684,Tony,Ross,mrobertson@example.com,F,41,New Kellystad,USA,2024-11-06,Instagram Ads
4685,Elizabeth,Miller,joseph33@example.net,F,44,New Stephanie,USA,2024-02-18,Instagram Ads
4686,Philip,Simon,taylormatthew@example.net,M,57,South Patrickmouth,USA,2025-12-10,Instagram Ads
4687,Carlos,Conway,andrea79@example.org,F,53,New Stephanie,USA,2025-07-18,Email
4688,Jessica,Dunn,padillagregory@example.com,F,51,East Nathaniel,USA,2025-04-27,Email
4689,George,Olsen,daycurtis@example.com,F,46,New Jamesside,USA,2024-01-09,Instagram Ads
4690,Brandi,Lawson,robertsjustin@example.org,M,41,Adamsborough,USA,2024-03-11,Google Search
4691,William,Cox,lvalenzuela@example.org,F,41,Ramirezstad,USA,2025-04-14,Instagram Ads
4692,Justin,Jackson,eric12@example.net,F,59,Tashatown,USA,2023-08-20,Instagram Ads
4693,Shannon,Wu,brettbarrera@example.net,F,21,West Donald,USA,2024-06-13,Google Search
4694,Kyle,Montgomery,npowell@example.com,M,20,New Jessica,USA,2025-03-04,Google Search
4695,Hannah,Thomas,sheilagreene@example.org,M,51,Herrerafurt,USA,2025-07-12,Facebook Ads
4696,Stephen,Barnett,gentrylarry@example.com,F,66,East Courtneychester,USA,2025-08-16,Google Display
4697,Barbara,Ferrell,james21@example.net,F,40,Lisatown,USA,2025-07-04,Email
4698,Patricia,Garcia,holmesnicole@example.org,M,69,South Aaron,USA,2023-11-07,Google Search
4699,Richard,Rich,paigeyoung@example.org,M,40,New Stephanie,USA,2025-03-04,Google Display
4700,Sarah,Dudley,dylanbarber@example.net,M,62,South Aaron,USA,2026-04-22,Google Search
4701,Ralph,Bender,obass@example.org,F,22,Lake Mark,USA,2026-07-16,Email
4702,Eric,Cooley,john42@example.org,F,48,Lake Roberto,USA,2025-02-25,Affiliate
4703,Scott,Williams,bwells@example.com,M,58,New Stephanie,USA,2025-11-10,Facebook Ads
4704,Christine,Dennis,bbowman@example.net,M,23,Port Colleenhaven,USA,2024-09-23,Instagram Ads
4705,Terry,Williams,itucker@example.org,M,54,New Stephanie,USA,2023-08-30,Google Display
4706,Debra,White,megan00@example.org,M,27,Lake Roberto,USA,2026-01-15,Affiliate
4707,Holly,Khan,melissa09@example.net,F,57,South Noah,USA,2026-02-17,Google Display
4708,Tammy,Thomas,ibrock@example.com,F,24,New Kellystad,USA,2024-05-16,Affiliate
4709,Ryan,Roberts,kimlisa@example.net,F,56,Lake Roberto,USA,2025-04-27,Instagram Ads
4710,Jared,Thompson,wgoodwin@example.net,F,55,Tashatown,USA,2025-09-06,Email
4711,Beverly,Flores,jeffreysandoval@example.net,F,38,New Jamesside,USA,2024-01-19,Google Display
4712,Sarah,Ray,qwong@example.net,F,37,East William,USA,2024-01-16,Email
4713,Mary,Dunn,eblack@example.net,F,20,New Jamesside,USA,2026-04-19,Facebook Ads
4714,Joshua,Curtis,michaelsloan@example.net,M,68,Adamsborough,USA,2024-03-27,Google Display
4715,Adriana,Guzman,chadmiller@example.com,M,39,New Jessica,USA,2025-08-03,Instagram Ads
4716,Brittany,Craig,lucasedwards@example.com,F,64,Port Colleenhaven,USA,2025-09-14,Google Display
4717,Michael,Briggs,simpsonnicholas@example.net,M,21,New Stephanie,USA,2025-03-21,Google Search
4718,Samantha,Barrera,donna99@example.com,M,45,Port Jesseville,USA,2024-02-19,Instagram Ads
4719,Michael,Gray,abush@example.org,M,29,East Lydiamouth,USA,2025-11-06,Instagram Ads
4720,John,Michael,rhonda51@example.net,M,55,New Jamesside,USA,2025-11-20,Email
4721,Jonathan,Ramirez,joshua22@example.com,M,68,Herrerafurt,USA,2025-04-16,Email
4722,Matthew,Gonzalez,jeannewton@example.net,F,53,Lake Roberto,USA,2023-09-29,Google Search
4723,Kelly,Perkins,donnagomez@example.net,F,64,West Michael,USA,2025-08-27,Affiliate
4724,Sabrina,Johnson,vjimenez@example.org,M,58,Port Jesseville,USA,2025-07-24,Google Search
4725,Tiffany,Roman,wperez@example.com,M,22,East Courtneychester,USA,2025-09-29,Google Search
4726,Alejandro,Castaneda,kingtravis@example.com,M,30,Ramirezstad,USA,2026-03-11,Google Search
4727,Rebecca,Taylor,dennis78@example.com,M,40,Herrerafurt,USA,2026-02-23,Google Display
4728,Susan,Kaiser,nicolemckenzie@example.org,M,67,Juliechester,USA,2024-03-11,Facebook Ads
4729,Margaret,Rodriguez,alexanderolivia@example.net,F,47,Ramirezstad,USA,2025-12-28,Google Display
4730,Desiree,Hudson,michaelvalencia@example.net,M,54,South Patrickmouth,USA,2024-11-14,Google Display
4731,Evelyn,Curry,lcurry@example.com,F,42,Port Jesseville,USA,2024-04-10,Instagram Ads
4732,Melissa,Vance,chadtorres@example.org,F,65,New Mariotown,USA,2024-04-04,Facebook Ads
4733,Vanessa,Hurst,pmartin@example.org,M,44,Port Keith,USA,2025-12-28,Email
4734,Jessica,Cook,emily00@example.org,M,68,Lake Chad,USA,2025-12-26,Instagram Ads
4735,Amanda,Hicks,sanchezrobert@example.net,M,31,Danielchester,USA,2026-05-26,Affiliate
4736,Jennifer,Byrd,andersonvincent@example.com,F,65,Adamsborough,USA,2023-10-09,Google Display
4737,Johnny,Stephens,hwilliams@example.com,M,64,Ramirezstad,USA,2026-06-17,Facebook Ads
4738,Bryan,Walters,ppatel@example.net,F,53,Lake Nicoleview,USA,2024-02-12,Google Search
4739,Katherine,Campbell,aatkins@example.org,M,56,Tashatown,USA,2025-07-15,Facebook Ads
4740,Sydney,Ramirez,elizabeth43@example.net,M,33,Juliechester,USA,2024-02-27,Google Display
4741,Kevin,Garcia,cward@example.org,F,39,North Noahstad,USA,2024-06-04,Google Search
4742,Randall,Jones,daniel13@example.com,F,38,East Lydiamouth,USA,2024-08-22,Facebook Ads
4743,Susan,Gibson,dean72@example.net,F,38,East Lydiamouth,USA,2025-08-02,Instagram Ads
4744,Erika,Carlson,rodney72@example.net,M,25,Juliechester,USA,2023-10-19,Google Display
4745,Nicholas,Norman,despinoza@example.com,M,66,South Noah,USA,2024-10-24,Affiliate
4746,Jill,Hardin,robinsontimothy@example.net,F,33,Robinsonshire,USA,2023-10-09,Instagram Ads
4747,Kristine,Obrien,patelaudrey@example.net,M,48,Port Keith,USA,2024-11-29,Email
4748,Cynthia,Martin,william30@example.com,M,59,Herrerafurt,USA,2024-08-16,Email
4749,Brenda,Flores,znoble@example.org,M,27,Herrerafurt,USA,2025-06-24,Affiliate
4750,Kristy,Clayton,juanryan@example.net,F,49,Robinsonshire,USA,2023-08-20,Facebook Ads
4751,Suzanne,Riley,umaxwell@example.net,M,51,Lake Mark,USA,2023-08-30,Google Search
4752,Connie,Pope,nancy58@example.com,F,26,Lake Chad,USA,2025-05-27,Google Display
4753,Rebecca,Rodriguez,john62@example.org,M,34,Port Keith,USA,2024-08-17,Email
4754,Joshua,Torres,katiesilva@example.com,M,28,Port Keith,USA,2023-10-14,Google Search
4755,Anna,King,uperez@example.com,M,49,Lake Chad,USA,2026-03-26,Facebook Ads
4756,Alan,Rowland,estuart@example.com,F,27,Ramirezstad,USA,2024-02-19,Google Search
4757,Angelica,Ramirez,mcdanielmichael@example.net,F,39,West Donald,USA,2025-06-28,Google Search
4758,Jennifer,Campos,joseph07@example.net,F,34,New Jamesside,USA,2025-09-01,Facebook Ads
4759,Erica,Bryant,dawnmerritt@example.org,F,21,New Jamesside,USA,2026-06-20,Google Display
4760,Lauren,Farmer,yangstanley@example.org,M,65,New Kellystad,USA,2025-07-31,Google Display
4761,Albert,Ramirez,troy11@example.org,M,69,Port Colleenhaven,USA,2024-06-05,Google Display
4762,Daniel,Wallace,amedina@example.com,M,64,Lake Chad,USA,2023-10-29,Facebook Ads
4763,Pam,Cisneros,andrea67@example.org,M,42,Wilkersonmouth,USA,2025-02-08,Instagram Ads
4764,Jonathan,Hill,smartinez@example.com,M,38,Daviston,USA,2026-01-05,Facebook Ads
4765,Susan,Brown,anna67@example.org,M,54,Lake Nicoleview,USA,2023-11-21,Google Display
4766,Alexis,Wilson,aowens@example.org,F,55,Port Colleenhaven,USA,2024-04-08,Google Display
4767,Mark,Frank,donna30@example.com,M,66,West Natashaport,USA,2024-04-10,Affiliate
4768,Kyle,Bennett,kbarton@example.net,M,18,East Lydiamouth,USA,2026-03-02,Google Display
4769,Diane,Scott,fischerdanielle@example.org,F,42,New Jessica,USA,2024-04-28,Instagram Ads
4770,Susan,Palmer,langscott@example.net,F,68,Port Colleenhaven,USA,2026-03-06,Google Search
4771,Vincent,Lawrence,joseskinner@example.org,M,53,Lake Nicoleview,USA,2024-05-23,Google Display
4772,Andrew,Wyatt,garciasarah@example.org,M,34,Herrerafurt,USA,2023-09-20,Instagram Ads
4773,William,Saunders,john31@example.com,M,58,New Kellystad,USA,2026-04-23,Instagram Ads
4774,Hannah,Ochoa,hicksdavid@example.com,M,41,North Noahstad,USA,2024-08-23,Affiliate
4775,Christopher,Montoya,smithjoseph@example.com,F,19,Lake Mark,USA,2024-05-09,Email
4776,Jessica,Moore,eshaffer@example.com,M,57,Jacquelineland,USA,2023-08-18,Instagram Ads
4777,Lisa,Ponce,jason25@example.org,F,32,Port Keith,USA,2026-03-03,Affiliate
4778,Emily,Harris,underwoodjonathan@example.net,F,49,Jasonfort,USA,2023-09-28,Affiliate
4779,Brittany,Mora,bowmananthony@example.org,F,56,New Mariotown,USA,2025-01-03,Email
4780,John,Morales,brianjohnson@example.org,F,23,Herrerafurt,USA,2024-01-27,Google Search
4781,Tiffany,Parker,deborahcoleman@example.com,F,18,West Donald,USA,2025-07-03,Affiliate
4782,Sophia,Goodman,lisa84@example.net,M,64,New Mariotown,USA,2023-12-14,Affiliate
4783,Kimberly,Wilson,rrodriguez@example.com,M,40,Juliechester,USA,2025-07-19,Affiliate
4784,Christine,Baldwin,joseph26@example.net,M,56,Port Jesseville,USA,2023-10-19,Instagram Ads
4785,Joshua,Wilcox,jason58@example.org,M,34,New Kellystad,USA,2024-09-30,Affiliate
4786,David,Davidson,brian14@example.net,M,51,Jacquelineland,USA,2025-04-14,Instagram Ads
4787,Melissa,Collins,whitejames@example.org,F,58,Adamsborough,USA,2024-08-01,Facebook Ads
4788,Mitchell,Hall,william35@example.net,F,46,Lake Nicoleview,USA,2024-01-21,Google Search
4789,April,Rogers,fstewart@example.net,M,26,New Stephanie,USA,2025-07-16,Google Display
4790,Christopher,Parks,xstokes@example.com,F,30,Ramirezstad,USA,2025-11-28,Google Display
4791,Lynn,Barr,henry77@example.com,F,23,Port Colleenhaven,USA,2024-12-27,Google Display
4792,Justin,Browning,lbaker@example.org,M,23,South Noah,USA,2023-08-24,Affiliate
4793,Ronald,Roman,grahampaul@example.net,F,37,Jasonfort,USA,2026-03-01,Instagram Ads
4794,Sandra,Price,vmartinez@example.net,F,69,Jasonfort,USA,2024-11-30,Google Display
4795,Linda,Lang,oford@example.net,F,20,North Noahstad,USA,2024-08-06,Affiliate
4796,Denise,Roberts,gsmith@example.org,F,34,Teresaburgh,USA,2023-11-27,Google Search
4797,Norma,King,xmoore@example.com,M,66,West Donald,USA,2025-12-21,Google Display
4798,Michael,Gonzalez,wwilliams@example.com,M,29,Port Colleenhaven,USA,2023-09-22,Instagram Ads
4799,Mary,Mendez,donaldchen@example.com,M,65,West Michael,USA,2024-12-12,Google Display
4800,Scott,Thomas,michaelhurley@example.org,M,64,Cassandraton,USA,2025-08-30,Email
4801,Kenneth,Martinez,nayala@example.org,F,62,Herrerafurt,USA,2024-08-28,Google Search
4802,Debra,Hall,john98@example.net,F,18,South Patrickmouth,USA,2024-04-26,Google Display
4803,Joseph,Moore,eric36@example.org,M,34,South Aaron,USA,2025-11-25,Instagram Ads
4804,Victor,Lozano,vswanson@example.com,F,20,South Aaron,USA,2025-05-10,Instagram Ads
4805,Kaitlyn,Gomez,megan81@example.org,M,43,West Michael,USA,2024-11-20,Facebook Ads
4806,James,Rodriguez,erin27@example.net,M,32,Wilkersonmouth,USA,2023-11-11,Email
4807,Jeremy,Horn,rachel23@example.net,M,53,New Stephanie,USA,2026-06-09,Email
4808,Phillip,Wade,thomasgarcia@example.com,M,49,Port Colleenhaven,USA,2026-04-19,Google Search
4809,Joseph,Johnson,tiffany46@example.com,M,49,Teresaburgh,USA,2025-07-14,Instagram Ads
4810,Cory,Martin,fhall@example.org,F,21,Lake Chad,USA,2026-06-09,Facebook Ads
4811,Michael,Pace,amandamorrison@example.org,M,35,North John,USA,2024-12-21,Instagram Ads
4812,Debra,Shelton,briana28@example.net,M,66,Port Colleenhaven,USA,2026-05-21,Email
4813,Scott,Velazquez,yhenry@example.com,F,36,Port Jesseville,USA,2024-02-03,Google Search
4814,Colleen,Flores,jay37@example.org,M,60,Coxberg,USA,2025-09-26,Google Search
4815,Dean,Alexander,cathycarrillo@example.net,F,69,Teresaburgh,USA,2024-02-08,Google Display
4816,Mallory,Cooper,smithnicolas@example.com,F,52,Tashatown,USA,2024-11-12,Google Search
4817,Frederick,Scott,stephanie86@example.net,M,57,East Lydiamouth,USA,2025-07-17,Facebook Ads
4818,Patrick,Tyler,jay71@example.com,M,31,New Jessica,USA,2026-04-02,Affiliate
4819,Thomas,Rodriguez,kellyadam@example.net,F,50,Ramirezstad,USA,2025-03-22,Affiliate
4820,Cameron,Chavez,ortegaashley@example.com,M,31,Lisatown,USA,2023-09-12,Google Display
4821,Cindy,Skinner,ocole@example.org,M,51,New Kellystad,USA,2026-06-28,Google Display
4822,Cheryl,Zhang,shelly48@example.com,M,21,Jacquelineland,USA,2023-09-12,Google Display
4823,Tiffany,Moore,xsantiago@example.net,M,41,Daviston,USA,2025-06-17,Google Display
4824,Paula,Johnson,robertmoran@example.org,M,46,Jacquelineland,USA,2025-05-13,Google Search
4825,Thomas,Thompson,kmiller@example.org,M,36,West Michael,USA,2025-02-09,Google Search
4826,Megan,Cantrell,hector95@example.net,M,23,Coxberg,USA,2024-10-13,Facebook Ads
4827,Benjamin,Young,hesslisa@example.net,M,50,Ramirezstad,USA,2025-02-02,Google Display
4828,Steven,Bell,yward@example.net,M,66,South Noah,USA,2023-08-19,Google Search
4829,Gary,Smith,bauermichelle@example.net,M,57,Cassandraton,USA,2024-05-23,Email
4830,Carl,Rogers,stephanienavarro@example.org,F,36,Teresaburgh,USA,2026-05-20,Facebook Ads
4831,Sarah,Williams,wsnyder@example.net,F,18,West Michael,USA,2025-08-23,Affiliate
4832,Todd,Peterson,stefanie09@example.com,F,22,East Lydiamouth,USA,2025-04-08,Facebook Ads
4833,Collin,Rogers,christine72@example.org,F,44,New Kellystad,USA,2024-09-18,Facebook Ads
4834,Christy,Byrd,seanshaw@example.com,F,33,South Noah,USA,2023-11-09,Facebook Ads
4835,Rhonda,Roberts,benjaminmcguire@example.org,F,23,New Jessica,USA,2025-06-30,Facebook Ads
4836,Joseph,Bates,fleminghaley@example.com,F,57,East Courtneychester,USA,2023-12-25,Email
4837,Tony,Hughes,sarahjacobs@example.org,M,30,Danielchester,USA,2026-02-12,Google Search
4838,Rebecca,Rodriguez,ccole@example.com,M,65,Teresaburgh,USA,2025-03-18,Facebook Ads
4839,Erika,Powers,velliott@example.net,M,52,West Natashaport,USA,2026-03-28,Email
4840,Stacey,Patel,enelson@example.org,F,36,Jacquelineland,USA,2023-09-15,Affiliate
4841,Debbie,Pineda,bdavidson@example.com,F,29,East Courtneychester,USA,2026-05-23,Google Display
4842,William,Weber,umedina@example.org,M,33,North Noahstad,USA,2024-11-27,Google Search
4843,Brian,Rasmussen,bailey16@example.net,F,60,New Jessica,USA,2024-05-04,Affiliate
4844,Emma,Harper,saragreen@example.org,F,27,Daviston,USA,2026-07-03,Affiliate
4845,Samuel,Smith,csmith@example.com,F,42,Wilkersonmouth,USA,2025-06-05,Facebook Ads
4846,James,Cooper,ybrooks@example.net,M,37,North Noahstad,USA,2024-01-29,Affiliate
4847,Ryan,Terry,katherinebass@example.org,F,48,Jacquelineland,USA,2025-07-19,Email
4848,Stacy,Moore,tamaraparsons@example.org,F,21,West Michael,USA,2023-12-19,Email
4849,Pedro,Webb,vanessamoore@example.org,F,61,South Noah,USA,2023-07-23,Facebook Ads
4850,Angela,Peterson,kristin15@example.org,F,40,East Nathaniel,USA,2023-12-20,Email
